Protein Name,Protein ChEMBL ID,Molecule ChEMBL ID,Standard Type,Standard Value,Standard Units,SMILES
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4289946,IC50,3.8,nM,O=C(Nc1ncc(CCO)s1)c1ccc(CNc2ccccc2C(F)(F)F)cc1
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4282070,IC50,2.8,nM,O=C(Nc1ncc(CO)s1)c1ccc(CNc2ccccc2C(F)(F)F)cc1
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4280771,IC50,5.2,nM,O=C(Nc1nc(CCCO)cs1)c1ccc(CNc2ccccc2C(F)(F)F)cc1
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4288013,IC50,4.2,nM,O=C(Nc1nc(CCO)cs1)c1ccc(CNc2ccccc2C(F)(F)F)cc1
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4277371,IC50,3.8,nM,O=C(Nc1nc(CO)cs1)c1ccc(CNc2ccccc2C(F)(F)F)cc1
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4281222,IC50,5.1,nM,O=C(O)Cc1csc(NC(=O)c2ccc(CNc3ccccc3C(F)(F)F)cc2)n1
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4282359,IC50,4.1,nM,Cc1csc(NC(=O)c2ccc(CNc3ccccc3C(F)(F)F)cc2)n1
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4286817,IC50,4.8,nM,CC(C)CCc1ccccc1NCc1ccc(C(=O)Nc2nc(CC(=O)O)cs2)cc1
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4283470,IC50,5.5,nM,O=C(O)Cc1csc(NC(=O)c2ccc(CNc3ccccc3Cc3ccccc3)cc2)n1
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4294042,IC50,5.1,nM,O=C(Nc1nc(CO)cs1)c1ccc(CNc2ccccc2C(F)(F)F)s1
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4293631,IC50,3.9,nM,O=C(Nc1nc(CCO)cs1)c1ccc(CNc2ccccc2C(F)(F)F)s1
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4285765,IC50,4.5,nM,CCCCCCc1ccccc1NCc1ccc(C(=O)Nc2nc(CCO)cs2)s1
Acyl-CoA desaturase,CHEMBL5555,CHEMBL4284015,IC50,4.8,nM,CCCCCCc1ccccc1NCc1ccc(C(=O)Nc2nc(CC(=O)O)cs2)s1
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL1242210,IC50,4.3,nM,CN1CCN(c2cccc3nc(CN(C)[C@H]4CCCc5cccnc54)c(CO)n23)CC1
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL393882,IC50,1.0,nM,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(N)=O)C(=O)N1)C(N)=O
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL237629,IC50,1.0,nM,COc1cccc(NCc2ccc(CNc3cccc(OC)c3)cc2)c1
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL3964805,IC50,1.0,nM,Fc1cnc(NCc2ccc(CNc3ncc(F)c(Cl)n3)cc2)nc1Cl
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL1802330,IC50,1.0,nM,Fc1nccc(NCc2ccc(CNc3ccnc(F)n3)cc2)n1
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL3896101,IC50,1.0,nM,Fc1cc(F)nc(NCc2ccc(CNc3nc(F)cc(F)n3)cc2)n1
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL1802286,IC50,1.0,nM,Fc1ccc(NCc2ccc(CNc3ncccn3)cc2)nc1
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL3986129,IC50,1.0,nM,COc1nc(NCc2ccc(CNc3ncc(F)c(OC)n3)cc2)ncc1F
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL3912875,IC50,1.0,nM,O=[N+]([O-])c1ccccc1NCc1ccc(CO)cc1
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL392423,IC50,1.0,nM,O=[N+]([O-])c1cccc(NCc2ccc(CNc3cccc([N+](=O)[O-])c3)cc2)c1
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL3985608,IC50,1.0,nM,FCc1ccc(CNc2ncccn2)cc1
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL1802323,IC50,1.0,nM,Clc1cccc(NCc2ccc(CNc3ncccn3)cc2)n1
C-X-C chemokine receptor type 4,CHEMBL5556,CHEMBL1802287,IC50,1.0,nM,Fc1cccc(NCc2ccc(CNc3ncccn3)cc2)n1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL316549,IC50,6.0,nM,Cc1c(Sc2ccc(Cl)cc2)c(=O)on1C(=O)N1CCCCC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL339297,IC50,0.41,nM,COc1nn(-c2ccc(NC(=O)c3ccc(C(C)(C)C)cc3)cc2)c(=O)o1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL334971,IC50,5.29,nM,CCSc1nc(-c2ccc(OC)cc2)nn1C(=O)N(C)c1ccccc1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL131051,IC50,4.41,nM,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)c1ccccc1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL130112,IC50,1.76,nM,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)c1ccccc1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL335112,IC50,1.09,nM,CN(C(=O)n1nc(-c2ccc(Cl)cc2)nc1SCC1CC1)c1ccccc1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL131588,IC50,3.0,nM,CN(C(=O)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F)c1ccccc1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL131536,IC50,2.82,nM,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)c1ccccc1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL336398,IC50,3.53,nM,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC1CC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL130666,IC50,1.76,nM,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCCCC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL337714,IC50,1.76,nM,CSc1nc(-c2ccc(C(F)(F)F)cc2)nn1C(=O)N(C)C
Hormone-sensitive lipase,CHEMBL5582,CHEMBL130478,IC50,1.76,nM,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)C
Hormone-sensitive lipase,CHEMBL5582,CHEMBL133388,IC50,0.53,nM,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C
Hormone-sensitive lipase,CHEMBL5582,CHEMBL334395,IC50,1.06,nM,CCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C
Hormone-sensitive lipase,CHEMBL5582,CHEMBL336524,IC50,3.71,nM,CCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C
Hormone-sensitive lipase,CHEMBL5582,CHEMBL130098,IC50,0.353,nM,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C
Hormone-sensitive lipase,CHEMBL5582,CHEMBL110716,IC50,6.0,nM,CCOC(=O)C1CCN(C(=O)n2oc(=O)c(C(C)C)c2C)CC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL108325,IC50,6.0,nM,Cc1c(C2CCSCC2)c(=O)on1C(=O)N1CCC(C)CC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL320813,IC50,3.0,nM,CCOCCc1c(C)n(C(=O)N2CCC(C)CC2)oc1=O
Hormone-sensitive lipase,CHEMBL5582,CHEMBL110763,IC50,4.0,nM,Cc1c(C2CCCCC2)c(=O)on1C(=O)N1CCC(C)CC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL106581,IC50,3.0,nM,Cc1c(CC(C)C)c(=O)on1C(=O)N1CCC(C)CC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL322794,IC50,1.0,nM,CCCCc1c(C)n(C(=O)N2CCC(C)CC2)oc1=O
Hormone-sensitive lipase,CHEMBL5582,CHEMBL108519,IC50,6.0,nM,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC(C)CC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL106126,IC50,3.0,nM,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC[C@H](C)C1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL110655,IC50,6.0,nM,Cc1c(C(C)C)c(=O)on1C(=O)N1CCN(c2ccccc2)CC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL107197,IC50,2.0,nM,Cc1c(C(C)C)c(=O)on1C(=O)N(C)Cc1cccs1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL106756,IC50,4.0,nM,Cc1c(C(C)C)c(=O)on1C(=O)N(C)Cc1ccco1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL107365,IC50,5.0,nM,Cc1c(C(C)C)c(=O)on1C(=O)N(C)Cc1cccc(F)c1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL105834,IC50,4.0,nM,Cc1c(C(C)C)c(=O)on1C(=O)N(C)Cc1ccccc1F
Hormone-sensitive lipase,CHEMBL5582,CHEMBL106314,IC50,5.0,nM,Cc1c(C(C)C)c(=O)on1C(=O)N(C)Cc1ccccc1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL110343,IC50,4.0,nM,Cc1c(CCOc2ccccc2)c(=O)on1C(=O)N1CCCCC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL321903,IC50,6.0,nM,Cc1c(C2CCCC2)c(=O)on1C(=O)N1CCCCC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL110653,IC50,5.0,nM,Cc1c(CC(C)C)c(=O)on1C(=O)N1CCCCC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL109116,IC50,2.0,nM,Cc1c(C(C)C)c(=O)on1C(=O)N1CCCCC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL106045,IC50,5.0,nM,Cc1c(Cc2ccccc2)c(=O)on1C(=O)N1CCCCC1
Hormone-sensitive lipase,CHEMBL5582,CHEMBL106200,IC50,6.0,nM,Cc1c(Sc2ccccc2)c(=O)on1C(=O)N1CCCCC1
Monoacylglycerol lipase ABHD6,CHEMBL5010,CHEMBL2136920,IC50,1.0,nM,COc1ccccc1-c1ccc(-c2cn(C(=O)N3CCCCC3Cc3ccccc3)nn2)cc1
Monoacylglycerol lipase ABHD6,CHEMBL5010,CHEMBL3263577,IC50,1.7,nM,O=C(N1CCCCC1c1ccccc1)n1cc(-c2ccc(-c3cccc(CO)c3)cc2)nn1
Monoacylglycerol lipase ABHD6,CHEMBL5010,CHEMBL3263579,IC50,1.3,nM,O=C(c1cccc(-c2ccc(-c3cn(C(=O)N4CCCCC4c4ccccc4)nn3)cc2)c1)N1CCCCC1
Monoacylglycerol lipase ABHD6,CHEMBL5010,CHEMBL3263582,IC50,0.82,nM,O=C(O)c1cccc(-c2ccc(-c3cn(C(=O)N4CCCCC4Cc4ccccc4)nn3)cc2)c1
Monoacylglycerol lipase ABHD6,CHEMBL5010,CHEMBL3263582,IC50,3.9,nM,O=C(O)c1cccc(-c2ccc(-c3cn(C(=O)N4CCCCC4Cc4ccccc4)nn3)cc2)c1
Monoacylglycerol lipase ABHD6,CHEMBL5010,CHEMBL3263577,IC50,0.24,nM,O=C(N1CCCCC1c1ccccc1)n1cc(-c2ccc(-c3cccc(CO)c3)cc2)nn1
Monoacylglycerol lipase ABHD6,CHEMBL5010,CHEMBL3263579,IC50,0.21,nM,O=C(c1cccc(-c2ccc(-c3cn(C(=O)N4CCCCC4c4ccccc4)nn3)cc2)c1)N1CCCCC1
Monoacylglycerol lipase ABHD6,CHEMBL5010,CHEMBL3263582,IC50,0.31,nM,O=C(O)c1cccc(-c2ccc(-c3cn(C(=O)N4CCCCC4Cc4ccccc4)nn3)cc2)c1
Monoacylglycerol lipase ABHD6,CHEMBL5010,CHEMBL3263577,IC50,0.2,nM,O=C(N1CCCCC1c1ccccc1)n1cc(-c2ccc(-c3cccc(CO)c3)cc2)nn1
Monoacylglycerol lipase ABHD6,CHEMBL5010,CHEMBL3263579,IC50,0.2,nM,O=C(c1cccc(-c2ccc(-c3cn(C(=O)N4CCCCC4c4ccccc4)nn3)cc2)c1)N1CCCCC1
Monoacylglycerol lipase ABHD6,CHEMBL5010,CHEMBL3263582,IC50,0.2,nM,O=C(O)c1cccc(-c2ccc(-c3cn(C(=O)N4CCCCC4Cc4ccccc4)nn3)cc2)c1
Beta-lactamase,CHEMBL5012,CHEMBL302241,IC50,0.13,ug.mL-1,Cn1ccnc1SC[C@@]1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
Beta-lactamase,CHEMBL5012,CHEMBL308516,IC50,0.63,ug.mL-1,C[C@@]1(CSc2nc3ccccc3s2)S[C@@H]2[C@H](Br)C(=O)N2[C@H]1C(=O)O
Beta-lactamase,CHEMBL5012,CHEMBL403,IC50,0.4,ug.mL-1,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
Beta-lactamase,CHEMBL5012,CHEMBL72046,IC50,0.13,ug.mL-1,C[C@]1(CSC2=NCCS2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
Beta-lactamase,CHEMBL5012,CHEMBL423309,IC50,0.08,ug.mL-1,Cn1cnnc1SC[C@@]1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
Beta-lactamase,CHEMBL5012,CHEMBL310221,IC50,1.0,ug.mL-1,C[C@@]1(CSC2=NCCS2)S[C@@H]2[C@H](Br)C(=O)N2[C@H]1C(=O)O
Beta-lactamase,CHEMBL5012,CHEMBL73622,IC50,0.08,ug.mL-1,CC1(C)S[C@@H]2[C@H](Br)C(=O)N2[C@H]1C(=O)O
Beta-lactamase,CHEMBL5012,CHEMBL302512,IC50,0.025,ug.mL-1,Cn1nnnc1SC[C@@]1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
Beta-lactamase,CHEMBL5012,CHEMBL309009,IC50,0.032,ug.mL-1,C[C@]1(CSc2nc3ccccc3o2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
Beta-lactamase,CHEMBL5012,CHEMBL415266,IC50,0.25,ug.mL-1,Cn1nnnc1SC[C@]1(C)S[C@@H]2[C@H](Br)C(=O)N2[C@H]1C(=O)O
Beta-lactamase,CHEMBL5012,CHEMBL305908,IC50,0.5,ug.mL-1,C[C@@]1(CSc2nc[nH]n2)S[C@@H]2[C@H](Br)C(=O)N2[C@H]1C(=O)O
Beta-lactamase,CHEMBL5012,CHEMBL777,IC50,0.006,ug.mL-1,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21
Beta-lactamase,CHEMBL5012,CHEMBL72972,IC50,0.2,ug.mL-1,C[C@]1(CSc2nc3ccccc3[nH]2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
Beta-lactamase,CHEMBL5012,CHEMBL70269,IC50,0.5,ug.mL-1,C[C@@]1(CSc2nc3ccccc3o2)S[C@@H]2[C@H](Br)C(=O)N2[C@H]1C(=O)O
Beta-lactamase,CHEMBL5012,CHEMBL404,IC50,0.032,ug.mL-1,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
Beta-lactamase,CHEMBL5012,CHEMBL73450,IC50,0.63,ug.mL-1,Cn1ccnc1SC[C@]1(C)S[C@@H]2[C@H](Br)C(=O)N2[C@H]1C(=O)O
Prostaglandin E synthase,CHEMBL5658,CHEMBL568545,IC50,5.0,nM,Fc1cccc(Cl)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL584932,IC50,2.0,nM,Fc1cccc(Cl)c1-c1nc2c3ccc(Br)cc3c3ccccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL568125,IC50,3.0,nM,Fc1cccc(Cl)c1-c1nc2c3ccc(Br)cc3c3cc(Br)ccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL585110,IC50,4.0,nM,CC(C)c1ccc2c(c1)c1cc(Br)ccc1c1nc(-c3c(F)cccc3Cl)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL566446,IC50,6.0,nM,COc1ccc2c(c1)c1cc(Br)ccc1c1nc(-c3c(F)cccc3Cl)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL585763,IC50,1.0,nM,OC(c1ccc2c(c1)c1cc(Br)ccc1c1nc(-c3c(F)cccc3Cl)[nH]c21)(C(F)(F)F)C(F)(F)F
Prostaglandin E synthase,CHEMBL5658,CHEMBL412099,IC50,1.0,nM,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL584930,IC50,4.0,nM,CC(C)(O)c1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL585116,IC50,1.0,nM,N#CCCCOc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL585690,IC50,1.0,nM,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3cc(OCCn4cccc4)ccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL585295,IC50,2.0,nM,CS(=O)(=O)c1ccc(-c2ccc3c(c2)c2cc(Cl)ccc2c2nc(-c4c(C#N)cccc4C#N)[nH]c32)cc1
Prostaglandin E synthase,CHEMBL5658,CHEMBL585857,IC50,2.0,nM,COCC#Cc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL568565,IC50,1.0,nM,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3cc(C#Cc4cccnc4)ccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL567714,IC50,1.0,nM,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3cc(C#Cc4ccncc4)ccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL483900,IC50,1.0,nM,CC(C)(O)C#Cc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL585134,IC50,1.0,nM,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3cc(C#CC4(O)CCCC4)ccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL585104,IC50,1.0,nM,CCc1ccc2c(c1)c1cc(C#CC(C)(C)O)ccc1c1[nH]c(-c3c(C#N)cccc3C#N)nc21
Prostaglandin E synthase,CHEMBL5658,CHEMBL566668,IC50,1.0,nM,CC(C)(O)C#Cc1ccc2c(c1)c1cc(C#CC3CC3)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL482674,IC50,1.0,nM,CC(C)(O)CCc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL584927,IC50,2.0,nM,CC(C)(O)Cc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL585310,IC50,3.0,nM,CC(C)(O)Cc1ccc2c(c1)c1cc(OCC3CC3)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL567493,IC50,1.0,nM,CC(C)(O)Cc1ccc2c(c1)c1cc(OCCCC(F)(F)F)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL567696,IC50,0.4,nM,CC(C)CCOc1ccc2c(c1)c1cc(CC(C)(C)O)ccc1c1[nH]c(-c3c(C#N)cccc3C#N)nc21
Prostaglandin E synthase,CHEMBL5658,CHEMBL565617,IC50,3.0,nM,CC(C)COc1ccc2c(c1)c1cc(CC(C)(C)O)ccc1c1[nH]c(-c3c(C#N)cccc3C#N)nc21
Prostaglandin E synthase,CHEMBL5658,CHEMBL521285,IC50,0.9,nM,CC(C)(O)Cc1ccc2c(c1)c1cc(OCCC3CC3)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL565406,IC50,1.0,nM,CC(C)(O)Cc1ccc2c(c1)c1cc(OCCC3CC3)ccc1c1nc(-c3c(C#N)cc(F)cc3C#N)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL412099,IC50,1.0,nM,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL483894,IC50,0.8,nM,Fc1cccc(Cl)c1-c1nc(-c2ccc(C#Cc3ccc(C(F)(F)F)cc3)nc2)c(Br)[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL1683209,IC50,3.0,nM,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(-c2ccccc2)c1
Prostaglandin E synthase,CHEMBL5658,CHEMBL1683210,IC50,1.0,nM,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(C#CC2CC2)c1
Prostaglandin E synthase,CHEMBL5658,CHEMBL1683212,IC50,3.0,nM,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#CC2CCCC2)c1
Prostaglandin E synthase,CHEMBL5658,CHEMBL1683213,IC50,2.0,nM,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#Cc2ccccc2)c1
Prostaglandin E synthase,CHEMBL5658,CHEMBL412099,IC50,1.0,nM,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL1683214,IC50,1.0,nM,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2ccccn2)c1
Prostaglandin E synthase,CHEMBL5658,CHEMBL1683215,IC50,1.0,nM,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1
Prostaglandin E synthase,CHEMBL5658,CHEMBL1683216,IC50,3.0,nM,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1
Prostaglandin E synthase,CHEMBL5658,CHEMBL1683217,IC50,2.0,nM,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccncc2)c1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1
Prostaglandin E synthase,CHEMBL5658,CHEMBL180650,IC50,3.0,nM,Cc1ccccc1-c1ccc(-c2ccc3c(c2)c(C)c(CC(C)(C)C(=O)O)n3Cc2ccc(Cl)cc2)cc1F
Prostaglandin E synthase,CHEMBL5658,CHEMBL482674,IC50,0.7,nM,CC(C)(O)CCc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21
Prostaglandin E synthase,CHEMBL5658,CHEMBL180617,IC50,4.0,nM,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(-c3ccc(-c4ccccc4Cl)c(F)c3)cc12
Prostaglandin E synthase,CHEMBL5658,CHEMBL412099,IC50,4.3,nM,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL412099,IC50,3.0,nM,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL412099,IC50,1.0,nM,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL182032,IC50,3.0,nM,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(-c3ccc(-c4ccccc4)c(F)c3)cc12
Prostaglandin E synthase,CHEMBL5658,CHEMBL2325079,IC50,3.0,nM,O=C(N[C@H]1CCC[C@H](CO)C1)C1CCN(c2nc3cc(Cl)c(-c4ccc(Cl)cc4)cc3o2)CC1
Prostaglandin E synthase,CHEMBL5658,CHEMBL517107,IC50,1.8,nM,O=C(O)CN1C(=O)/C(=C2/C(=O)N(CC(=O)O)c3ccccc32)SC1=S
Prostaglandin E synthase,CHEMBL5658,CHEMBL29097,IC50,3.0,nM,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1
Prostaglandin E synthase,CHEMBL5658,CHEMBL2336519,IC50,4.6,nM,Cc1cc(C)c2oc(-c3ccc(C)c(NC(=O)c4cccc([N+](=O)[O-])c4)c3)nc2c1
Prostaglandin E synthase,CHEMBL5658,CHEMBL2336515,IC50,4.0,nM,COc1ccc(-c2nnc(SCC(=O)c3ccc4c(c3)Cc3ccccc3-4)nc2-c2ccc(OC)cc2)cc1
Prostaglandin E synthase,CHEMBL5658,CHEMBL412099,IC50,3.0,nM,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1
Prostaglandin E synthase,CHEMBL5658,CHEMBL2336520,IC50,2.0,nM,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(-c4ccc(Cl)c(C(=O)O)c4)o3)c(=O)n2C1c1ccccc1Cl
Prostaglandin E synthase,CHEMBL5658,CHEMBL2336517,IC50,2.0,nM,CC(c1ccccc1)N1C(=O)c2ccc(C(=O)Nc3cc(Cl)ccc3C(=O)O)cc2C1=O
Prostaglandin E synthase,CHEMBL5658,CHEMBL2336518,IC50,1.1,nM,COc1cc(-c2cc(C(=O)O)c3c(ccc4ccccc43)n2)ccc1OCCCC#N
Beta-lactamase,CHEMBL5693,CHEMBL327917,IC50,0.0033,ug.mL-1,CC(=O)N/C=C\[S+]([O-])C1=C(C(=O)[O-])N2C(=O)[C@@H](C(C)(C)O)[C@H]2C1.[Na+]
Beta-lactamase,CHEMBL5693,CHEMBL93491,IC50,0.051,ug.mL-1,CC(=O)N/C=C\SC1=C(C(=O)[O-])N2C(=O)[C@@H](C(C)(C)OS(=O)(=O)[O-])[C@H]2C1.[Na+].[Na+]
